video_fgr,video_pha,prompt,cache_path,frame_height,frame_width,num_frames
fgr/DVM_train_0069_0.mp4,pha/DVM_train_0069_0.mp4,整体发灰。一位女性正在进行虚拟现实操作。她穿着蓝紫色长袖衣服，戴着黑色虚拟现实头盔，双手各持一个黑色VR控制器进行某种虚拟操作。她的右手控制器在前，左手控制器在后，双手摆动。她的表情专注，头部轻微晃动，眼睛紧盯着虚拟现实中的某个点。接着，她左手的控制器向前伸展，右手的控制器向后移动，双手交替动作。背景是透明的。真实风格。近景。,cache/2507vae_691,104,60,21
fgr/half_body_standing_woman_half_7_5.mp4,pha/half_body_standing_woman_half_7_5.mp4,整体发灰。一位女士站在画面中轻轻摆动展示姿态。她双臂交叉在胸前，穿着一件黑白拼接的无袖上衣，黑色的头发扎成一个高高的发髻。她的嘴角微微上扬，耳朵上戴着一对长长的耳环，随着她的动作轻轻摇曳。她的皮肤白皙。这个视频的背景是透明的。近景。真实风格。,cache/2507vae_692,104,60,14
fgr/half_body_standing_woman_half_7_5.mp4,pha/half_body_standing_woman_half_7_5.mp4,一位女性站在画面中向右侧轻轻转动展示姿态。她有着棕色的头发，扎成了一个高高的丸子头。她的耳朵上戴着黑色的大圆环耳环，眼睛明亮，嘴角挂着微笑，露出牙齿。她穿着一件黑白拼接的无袖上衣，黑色占据了大部分，白色在肩膀两侧。她的双手交叉在胸前，手肘微微弯曲，手指轻轻握着。背景是透明的。近景。真实风格。整体发灰。,cache/2507vae_693,104,60,14
fgr/cloth_cloth_5107_10.mp4,pha/cloth_cloth_5107_10.mp4,真实风格。一条半透明粉色的蕾丝布料在画面中轻轻晃动，布料上绣有精美的粉色花纹和图案。布料的边缘有着复杂的花纹设计。背景是透明的。近景。整体发灰。,cache/2507vae_694,104,60,21
fgr/cloth_cloth_5107_10.mp4,pha/cloth_cloth_5107_10.mp4,整体发灰。真实风格。近景。一条半透明粉色的蕾丝布料逆时针轻微转动，布料上精致的花纹清晰可见，淡粉色的花朵和叶子紧密交织，布料的两侧边缘有细腻的缝线，中间部分的花纹更加密集。这个视频的背景是透明的。,cache/2507vae_695,104,60,21
fgr/cloth_cloth_5101_0.mp4,pha/cloth_cloth_5101_0.mp4,整体发灰。局部特写。一件半透明灰色的纱裙在镜头前缓缓转动。纱裙上点缀着细小的亮片，闪烁着微光。裙摆轻盈地飘动。裙摆边缘清晰可见，随着转动逐渐退出画面。纱裙的质地轻薄，透出柔和的光泽。背景是透明的。真实风格。,cache/2507vae_696,104,60,21
fgr/cloth_cloth_5101_0.mp4,pha/cloth_cloth_5101_0.mp4,整体发灰。一件半透明灰色的裙摆轻轻飘动，上面点缀着细小的亮片。裙子的下摆随着风的吹拂缓缓摇曳，亮片在光线下闪烁。裙摆逐渐向一侧倾斜。裙摆继续飘动，最终几乎完全倾斜到一侧。裙摆上亮片的光芒时隐时现，随着裙摆的移动而变化。这个视频的背景是透明的。局部特写。真实风格。,cache/2507vae_697,104,60,21
fgr/cloth_cloth_rabbit_5151_17.mp4,pha/cloth_cloth_rabbit_5151_17.mp4,真实风格。一个白色的兔子雕塑被半透明的黑色网纱覆盖着，透露出里面的白色轮廓。网纱上有细密的网格。网纱下方的兔子雕塑被部分遮掩，只露出部分形态。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_698,104,60,21
fgr/cloth_cloth_rabbit_5151_17.mp4,pha/cloth_cloth_rabbit_5151_17.mp4,整体发灰。近景。一只白色的兔子静静地躺着，身体被一层半透明的黑色网纱轻柔地包裹着。他们一起顺时针缓慢地旋转着，兔子的耳朵微微竖起，头部微微侧转。网纱的纹理细腻，线条交织成网状。背景是透明的。真实风格。,cache/2507vae_699,104,60,21
fgr/VideoMatte240K_train_0222_4.mp4,pha/VideoMatte240K_train_0222_4.mp4,真实风格。近景。一位男士正专注地用右手拿着黑色的智能手机通话。他有着灰白色的短发和胡须，戴着一副黑色边框的眼镜。他的表情严肃，微微皱眉，在认真聆听对方的话语。他穿着一件黑色的长袖衬衫，衬衫上有一个口袋，口袋上有一个纽扣。他的左手自然地放在一旁。这个视频的背景是透明的。整体发灰。,cache/2507vae_700,104,60,16
fgr/VideoMatte240K_train_0222_4.mp4,pha/VideoMatte240K_train_0222_4.mp4,一位男士正在打电话，他有着灰白色的头发和胡须，戴着一副黑色边框的眼镜。他穿着一件黑色的长袖衬衫，衬衫上有两个胸前口袋。他的右手拿着一部黑色的手机，手机贴在耳边，手指轻轻触碰着手机的边缘。他的表情专注而认真，眉头微微皱起，嘴唇紧闭，在聆听对方的话。他的左手自然地垂放在身体一侧。背景是透明的。近景。真实风格。整体发灰。,cache/2507vae_701,104,60,16
fgr/VideoMatte240K_train_0189_2.mp4,pha/VideoMatte240K_train_0189_2.mp4,真实风格。一位女性出现在镜头中，她有着金色的长发，自然垂落。她的眼睛大而明亮，瞳孔是绿色的，睫毛浓密。她的眉毛修长，颜色较深，与头发形成对比。她的皮肤光滑，妆容精致，淡淡的粉色唇膏涂抹在嘴唇上。她开始时表情平静，微微张开嘴巴。接着，她的眉毛微微上扬，蹙起眉头，摇了摇头。这个视频的背景是透明的。局部特写。整体发灰。,cache/2507vae_702,104,60,15
fgr/VideoMatte240K_train_0189_2.mp4,pha/VideoMatte240K_train_0189_2.mp4,真实风格。一位女性出现在画面中，她拥有长长的棕色头发，均匀地分布在脸部两侧。她的眉毛颜色较深，眼睛大而有神，眼珠呈现出深邃的棕色。她的眼睛微微闪烁，嘴唇自然闭合，表情平静。随着视频的进行，她微微张开嘴巴，同时眉毛微微上扬，蹙起眉头，头部轻轻摆动。她的皮肤细腻，脸颊微微泛红，整个面部表情逐渐从平静转为略显迷惑。背景是透明的。局部特写。整体发灰。,cache/2507vae_703,104,60,15
fgr/half_body_jumping_girl_3_4.mp4,pha/half_body_jumping_girl_3_4.mp4,整体发灰。一个小女孩正在跳，她穿着粉色的无袖上衣和灰色的紧身裤。她的头发是深褐色的，披散在肩上。她右手在身后紧紧拿着一只棕色的毛绒玩具熊。她侧身对着屏幕跳起，头发在空中飞扬。她的手臂自然地摆动，落下时背对屏幕。这个视频的背景是透明的。慢放。真实风格。中景。,cache/2507vae_708,104,60,16
fgr/half_body_jumping_girl_3_4.mp4,pha/half_body_jumping_girl_3_4.mp4,整体发灰。中景。真实风格。一个小女孩右手在身后抱着一只棕色的毛绒玩具。她有着棕色的长发，穿着粉色的无袖上衣和灰色的紧身裤。她先是侧身跳起，过程中慢慢转身背对屏幕，毛绒玩具也随之转动。她跳起在空中的时候，头发在空中飞扬，毛绒玩具也跟着她一起跳动。背景是透明的。慢放。,cache/2507vae_709,104,60,16
fgr/VideoMatte240K_train_0184_2.mp4,pha/VideoMatte240K_train_0184_2.mp4,真实风格。一个女性站在画面中间，她有着一头棕色的长发。她穿着一件灰色的夹克，夹克上有黑色的扣子和袖口，搭配一条黑色的裤子。她的右手抬起，手指轻轻放在脸颊旁，左手则自然地放在身前。她的笑容灿烂，露出白色的牙齿，眼睛微微眯起。背景是透明的。中景。整体发灰。,cache/2507vae_710,104,60,14
fgr/VideoMatte240K_train_0184_2.mp4,pha/VideoMatte240K_train_0184_2.mp4,整体发灰。真实风格。中景。一位女士站在画面中央，她穿着灰色上衣和深色裤子，上衣上有黑色的装饰。她的头发是深棕色的，披散在肩上。女士微笑着，露出牙齿。她的一只手放在脸颊旁，手指轻轻触碰着脸，另一只手则自然地放在腰间。她时不时地微微点头。这个视频的背景是透明的。,cache/2507vae_711,104,60,14
fgr/250812_all_mp4_18_32_40_1.mp4,pha/250812_all_mp4_18_32_40_1.mp4,一只白色的像素鼠标指针，形状为箭头，尖端指向左上方。指针点击后有一个白色圆圈。圆圈在指针周围轻轻闪烁，指针保持静止不动。背景是透明的。近景。特效风格。整体发灰。,cache/2507vae_714,104,60,13
fgr/250812_all_mp4_18_32_40_1.mp4,pha/250812_all_mp4_18_32_40_1.mp4,特效风格。一个白色的鼠标指针在移动。指针的头部是一个箭头形状。箭头指向左上方，点击后，圆圈在上方缓缓转动。随后，圆圈逐渐消失，只剩下白色的箭头指针。指针保持静止。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_715,104,60,13
fgr/VideoMatte240K_train_0161_3.mp4,pha/VideoMatte240K_train_0161_3.mp4,一个女人站在画面中，她穿着黑白相间的运动背心和黑色的裤子。她的头发扎成在后边，戴着耳环。她双手放在腰间，身体微微前倾，然后双手抬起放在头两侧，接着双手放回腰间。她微笑，然后双手展开，微微低头。接着她双手放回腰间，身体微微前倾，然后用右手摸额头，左手继续放在腰间。这个视频的背景是透明的。近景。真实风格。整体发灰。,cache/2507vae_718,104,60,21
fgr/VideoMatte240K_train_0161_3.mp4,pha/VideoMatte240K_train_0161_3.mp4,整体发灰。一位穿着黑白色运动背心的女性站在画面中央。她的头发是棕色的，扎成了一个简单的发型，戴了两个大耳环。她露出了微笑，张开嘴巴。她的手臂放在腰间，随后双手抬起放在头部两侧。接着，她放下手，然后右手抬起，摸向额头，左手保持在腰部。背景是透明的。近景。真实风格。,cache/2507vae_719,104,60,21
fgr/250812_all_mp4_2_32_12_0.mp4,pha/250812_all_mp4_2_32_12_0.mp4,一条金色的龙缓缓从画面右侧飞入，龙身修长，覆盖着精细的鳞片，每一片鳞片在光线中闪烁着金属光泽。龙的背上竖起一排锋利的金色尖刺，一直延伸到尾巴。龙的四肢强健有力，指尖锋锐。龙的头部高昂，龙角粗壮，龙须飘逸，双眼炯炯有神。龙的嘴巴微微张开，露出锋利的牙齿。龙的身体在空中优雅地盘旋，龙尾轻轻摆动，龙爪微微弯曲，在空中舞动。背景是透明的。中景。特效风格。整体发灰。,cache/2507vae_724,104,60,14
fgr/250812_all_mp4_2_32_12_0.mp4,pha/250812_all_mp4_2_32_12_0.mp4,一条金色的龙在空中盘旋，从屏幕左侧游向屏幕右侧，再盘旋回屏幕左侧，身体呈现出优美的曲线。龙的身体覆盖着细腻的鳞片，鳞片在光线下闪烁着金色的光芒。龙的头部高高扬起，眼睛炯炯有神，嘴角微微张开，露出锋利的牙齿。龙的四肢肌肉线条分明，爪子紧紧抓着空气。龙的尾巴末端轻轻摇曳，尾巴上的鳞片排列整齐，反射出柔和的光泽。龙的身体从头部到尾部逐渐变细，脊背上竖起一排尖锐的骨刺，骨刺在龙的移动中轻轻颤动。龙的鬃毛随风飘扬。龙的身体不断扭曲。这个视频的背景是透明的。中景。特效风格。整体发灰。,cache/2507vae_725,104,60,14
fgr/VideoMatte240K_train_0048_0.mp4,pha/VideoMatte240K_train_0048_0.mp4,整体发灰。近景。一位女士戴着白色耳机，穿着灰色外套和白色内搭。她有着蓬松的黑色头发，面露微笑，眼睛闪烁着光芒。她轻松地晃动身体，耳朵上还挂着白色耳机线。她偶尔转动头部，露出愉悦的表情。耳机线在她的手中轻轻摆动，她时而握拳，时而放松，整个动作流畅自然。她闭上眼睛，嘴角微微上扬。这个视频的背景是透明的。真实风格。,cache/2507vae_726,104,60,21
fgr/VideoMatte240K_train_0048_0.mp4,pha/VideoMatte240K_train_0048_0.mp4,整体发灰。一个戴着白色耳机的女性，穿着灰色外套和白色内搭，脖子上有一条细小的项链。她微笑着，眼睛半闭，身体轻轻晃动。她的右手轻轻握着耳机线，左手自然下垂。她转头看向一侧，脸上露出开心的笑容，然后又转回来，继续微笑，身体随着节奏微微摆动。她的眼睛微微闭上，抬起头。她的双手轻轻挥动，手指随着音乐的节奏轻轻敲打。背景是透明的。真实风格。近景。,cache/2507vae_727,104,60,21
fgr/250812_all_mp4_2_32_149_0.mp4,pha/250812_all_mp4_2_32_149_0.mp4,整体发灰。近景。一个蓝色透明的病毒模型在旋转。它表面有许多凸起和凹陷，凸起部分呈不规则形状，边缘略显粗糙。病毒模型表面散布着一些圆形的突起。病毒模型颜色均匀，呈现出透明的深蓝色。视频中病毒模型一直在缓慢旋转。这个视频的背景是透明的。特效风格。,cache/2507vae_728,104,60,21
fgr/250812_all_mp4_2_32_149_0.mp4,pha/250812_all_mp4_2_32_149_0.mp4,整体发灰。近景。一个透明的蓝色新型冠状病毒模型在画面中不断旋转。病毒呈现出球形，表面布满了密集的刺突蛋白，这些刺突蛋白呈现出花朵状的形态。病毒的整体色调主要是浅蓝色，刺突蛋白的边缘和连接处有着明显的蓝色线条。病毒表面还有许多小的圆形结构，它们均匀分布在整个病毒体上。随着病毒的旋转，可以看到刺突蛋白在不同角度下的细节，它们的形状和位置也在不断变化。背景是透明的。特效风格。,cache/2507vae_729,104,60,21
fgr/VideoMatte240K_train_0002_0.mp4,pha/VideoMatte240K_train_0002_0.mp4,整体发灰。慢放。中景。一个小女孩，穿着灰白色条纹背心和蓝色牛仔裤，她有着长长的棕色头发。她双臂张开，顺时针旋转着，头发随着转动在空中飞舞。嘴角带着微笑。随着旋转，她的头发和身体在空中划出优美的弧线。这个视频的背景是透明的。真实风格。,cache/2507vae_732,104,60,21
fgr/VideoMatte240K_train_0002_0.mp4,pha/VideoMatte240K_train_0002_0.mp4,整体发灰。中景。真实风格。一个女孩，穿着蓝白条纹的无袖上衣和蓝色牛仔裤，她的头发是深棕色的，长而直。她双臂张开，手指微微弯曲，身体缓缓旋转一周，头发随着转动飘扬。她的表情带着微笑，眼睛看向一侧。女孩的动作轻盈，整个旋转过程流畅而自然。背景是透明的。慢放。,cache/2507vae_733,104,60,21
fgr/VideoMatte240K_train_0216_2.mp4,pha/VideoMatte240K_train_0216_2.mp4,整体发灰。近景。一个人，嘴巴围着黑白格子围巾，身穿深色衣服，双手紧握一张写有“FIGHT for RIGHT”字样的纸板。纸板被举起，挡住一部分身体。这个人眼睛睁得大大的，直视前方，随后抬起纸板遮住下半张脸。纸板上的字母是黑色的。这个人微微晃动纸板。这个视频的背景是透明的。真实风格。,cache/2507vae_734,104,60,14
fgr/VideoMatte240K_train_0216_2.mp4,pha/VideoMatte240K_train_0216_2.mp4,整体发灰。一个男人站在那里，手里举着一块牌子。牌子上写着“FIGHT for RIGHT”。他的头发很短，几乎看不见。他穿着深蓝色的外套，脖子上围着一条黑白格子的围巾，捂住嘴巴。他的眼睛直视前方，表情严肃。他双手紧紧握住牌子的边缘，双手微微颤抖，用力展示这个牌子。围巾的一部分垂在胸前，随着他的动作轻轻晃动。背景是透明的。真实风格。近景。,cache/2507vae_735,104,60,14
fgr/VideoMatte240K_train_0441_3.mp4,pha/VideoMatte240K_train_0441_3.mp4,整体发灰。近景。真实风格。一位女士身穿黑色短袖，戴着白色耳机，双手轻轻扶着耳机两边。她的头发自然垂落，眼睛时而睁开时而闭合，嘴角微扬。她的身体微微前倾，头部随着节奏轻轻晃动。这个视频的背景是透明的。,cache/2507vae_736,104,60,11
fgr/VideoMatte240K_train_0441_3.mp4,pha/VideoMatte240K_train_0441_3.mp4,一位女性戴着白色的耳机，身穿黑色的短袖上衣。她的头发是棕色的，披散在肩上。她双手轻轻调整着耳机，随后闭上眼睛，脸上带着微笑。接着，她睁开了眼睛，微微点头，继续沉浸在音乐中。她的表情显得非常享受，身体也随着音乐轻轻摇晃。背景是透明的。真实风格。近景。整体发灰。,cache/2507vae_737,104,60,11
fgr/VideoMatte240K_train_0272_2.mp4,pha/VideoMatte240K_train_0272_2.mp4,真实风格。一位女士穿着蓝白格子衬衫，头发是金色的。她右手轻轻摸着额头，左手放在胸前，眉头紧皱。她的脸颊微微泛红。她缓缓地眨了眨眼，身体微微前倾，调整呼吸。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_740,104,60,12
fgr/VideoMatte240K_train_0272_2.mp4,pha/VideoMatte240K_train_0272_2.mp4,近景。一位穿着蓝白格子衬衫的女士站在画面中央。她的头发是浅棕色，披散在肩上。她用左手轻轻抚摸着额头，右手则放在胸前，手指微微弯曲。她的眉头紧皱，眼睛微微闭合，嘴巴微张。衬衫的领口微微敞开，露出里面的白色衬衫。背景是透明的。真实风格。整体发灰。,cache/2507vae_741,104,60,12
fgr/250812_all_mp4_20_32_24_0.mp4,pha/250812_all_mp4_20_32_24_0.mp4,加速。全景。一团半透明的云朵在空中缓缓流动，它们紧密相连，形成一片连绵不绝的云海。白色的云体在不断变化，有的云朵边缘显得更加明亮，有的则在阴影中显得较为暗淡。这个视频的背景是透明的。特效风格。整体发灰。,cache/2507vae_744,104,60,21
fgr/250812_all_mp4_20_32_24_0.mp4,pha/250812_all_mp4_20_32_24_0.mp4,整体发灰。特效风格。一团半透明的云朵在空中缓缓流动，白色的云体带着一丝丝灰色的阴影，云朵的形状各异，有的蓬松如棉，有的则略微扁平。云朵的数量众多，它们紧密相连，形成一片连绵不绝的云海。白色的云体在不断变化，有的云朵边缘显得更加明亮，有的则在阴影中显得较为暗淡。它们在天空中悠闲地漂浮。这个视频的背景是透明的。全景。加速。,cache/2507vae_745,104,60,21
fgr/250812_all_mp4_16_32_127_4.mp4,pha/250812_all_mp4_16_32_127_4.mp4,近景。这个视频的中心是透明的，周围是红色和金色的视频特效。红色和金色的花朵在画面四周绽放，红色花瓣边缘镶有金色线条，花瓣层层叠叠，花心为黄色，点缀着粉色渐变。在左上角和右上角，还各有一朵金色的花。边框四周环绕着金色的线条和云纹。左下角和右上角各有一个红色的四叶草图案。左下角的云纹上方和右上角的云纹下方，各有一朵红色的小花，花心同样为黄色。整个画面中，花朵顺时针缓缓转动。这个视频的背景是透明的特效风格。整体发灰。,cache/2507vae_746,104,60,15
fgr/250812_all_mp4_16_32_127_4.mp4,pha/250812_all_mp4_16_32_127_4.mp4,整体发灰。近景。特效风格。这个视频的中心是透明的，周围是红色和金色的视频特效。红色和金色的花朵在画面四周绽放，左侧有四朵红花，花瓣层层叠叠，花心是黄色的。右侧有五朵红花，同样花瓣细腻，花心色彩是金色。左上角和右上角各有一朵金色的花，花瓣边缘清晰，花心是黄色的。花朵间点缀着金色的云纹，线条流畅，形态各异。画面中还有金色的边框，线条简洁，四角装饰着传统的中国结图案。边框底部有一排金色的波浪纹，线条柔和。这个视频的背景是透明的。,cache/2507vae_747,104,60,15
fgr/animal_still_mammal_5121_2_0.mp4,pha/animal_still_mammal_5121_2_0.mp4,局部特写。真实风格。画面中有一团轻轻晃动的橙红色的毛发蓬松且杂乱。这个视频的背景是透明的。整体发灰。,cache/2507vae_748,104,60,21
fgr/animal_still_mammal_5121_2_0.mp4,pha/animal_still_mammal_5121_2_0.mp4,整体发灰。局部特写。真实风格。红色和粉色的毛发蓬松地纠结在一起，红色的毛发占据了大部分。红色的毛发尖端有些凌乱。毛发的纹理清晰可见，每一根都独立而自然地弯曲着。毛发的颜色从深红渐变到浅橙。在某些地方，毛发显得更加密集，而在另一些地方，则显得较为稀疏。背景是透明的。,cache/2507vae_749,104,60,21
fgr/smokes_smoke_05_6.mp4,pha/smokes_smoke_05_6.mp4,一条半透明的淡蓝色烟雾在缓缓上升。烟雾的形态不断变化，时而蜿蜒曲折，时而轻盈飘逸。烟雾随着气流的推动，不断向上延伸，最终消失在空气中。背景是透明的。近景。真实风格。整体发灰。,cache/2507vae_750,104,60,15
fgr/smokes_smoke_05_6.mp4,pha/smokes_smoke_05_6.mp4,真实风格。近景。一条半透明的淡蓝色烟雾在缓缓上升。它在空中轻盈地舞动，不断变幻着形状。逐渐变得柔和而朦胧。烟雾时而聚集成一团，时而分散成细长的线条，在空中编织着无形的图案。这个视频的背景是透明的。整体发灰。,cache/2507vae_751,104,60,15
fgr/VideoMatte240K_train_0104_1.mp4,pha/VideoMatte240K_train_0104_1.mp4,整体发灰。加速。一位穿着紫色上衣的女性在跳舞。她的上衣是短袖，颜色鲜艳。她的头发扎成了一个马尾辫，随着舞动在空中飞舞。她的眼睛专注地注视着前方，脸上带着微笑。她先是将右手向后甩去，然后迅速将左手向前伸展，接着又转圈一周，然后将右手向前挥动，左手则向后摆动。她的脚步也在不停地移动，整个身体随着音乐的节奏摆动起来。背景是透明的。真实风格。中景。,cache/2507vae_752,104,60,13
fgr/VideoMatte240K_train_0104_1.mp4,pha/VideoMatte240K_train_0104_1.mp4,加速。一位穿着紫色上衣和牛仔裤的女孩正在跳舞。她的头发扎成一个马尾，随着舞动轻轻摇摆。她的表情专注，嘴角微扬。女孩的手臂在空中划出优雅的弧线，时而张开，时而合拢，动作流畅自然。她的目光时而凝视前方，时而微微低头。她先是将右手向后甩去，然后转圈一周，双臂摆动，随后迅速将右手向前伸展，接着又将左手向前挥动，右手则向后摆动。她的脚步也在不停地移动，整个身体随着音乐的节奏摆动起来。这个视频的背景是透明的。真实风格。中景。整体发灰。,cache/2507vae_753,104,60,13
fgr/portrait_closeup_woman_closeup_7_3.mp4,pha/portrait_closeup_woman_closeup_7_3.mp4,整体发灰。近景。一位女士右手手持麦克风，她穿着粉色、蓝色和黄色相间的格子衬衫。她的金色长发卷曲，脸颊微微泛红，眼睛紧闭，嘴角上扬，露出牙齿，高声歌唱。她右手握着麦克风，左手自然垂下。这个视频的背景是透明的。真实风格。,cache/2507vae_756,104,60,12
fgr/portrait_closeup_woman_closeup_7_3.mp4,pha/portrait_closeup_woman_closeup_7_3.mp4,整体发灰。真实风格。一位女士，金色的头发微微卷曲，穿着一件粉色、蓝色和白色相间的格子衬衫，右手正握着一个黑色的麦克风，麦克风的线垂下。她的表情非常投入，闭着眼睛，嘴唇张开，露出灿烂的笑容，高声歌唱。她的手指轻轻握住麦克风，手臂自然抬起。背景是透明的。近景。,cache/2507vae_757,104,60,12
fgr/VideoMatte240K_train_0080_1.mp4,pha/VideoMatte240K_train_0080_1.mp4,真实风格。一位女士，身穿黑色西装，佩戴黑色眼镜，手握银色平板。她有着棕色的长发，手指轻点屏幕。她微微抬头，露出微笑，然后继续低头操作。她的步伐稳健，从画面右侧走向左侧，直至消失。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_758,104,60,18
fgr/VideoMatte240K_train_0080_1.mp4,pha/VideoMatte240K_train_0080_1.mp4,近景。一位女士，身着黑色外套，金色纽扣点缀其间，长发披肩，棕色的发丝在灯光下微微泛光。她佩戴着一副黑色边框眼镜，手指轻触平板电脑的屏。她的视线紧随手指的移动，表情专注而沉静。突然，她的脸上漾起一抹微笑，露出洁白的牙齿，眼神也变得明亮起来。随后，她收回视线，继续低头注视着手中的平板，手指继续在屏幕上轻触。她的步伐稳健，从画面右侧走向左侧，直至消失。背景是透明的。真实风格。整体发灰。,cache/2507vae_759,104,60,18
fgr/VideoMatte240K_train_0277_2.mp4,pha/VideoMatte240K_train_0277_2.mp4,整体发灰。近景。一个男人穿着黑色西装，白色衬衫，黑色背心，他的头发和胡须是灰白色的。他正在用黑色的手机打电话，左手拿着手机。男人的表情开始是微笑，最后大笑起来。他的眼睛随着表情的变化时而眯起，时而睁大。手机在他耳边，他的头微微侧向右边，整个过程中他都在说话。背景是透明的。真实风格。,cache/2507vae_760,104,60,21
fgr/VideoMatte240K_train_0277_2.mp4,pha/VideoMatte240K_train_0277_2.mp4,近景。真实风格。一位穿着黑色西装的男士，头发和胡须都是灰白相间的。他左手拿着一部黑色的手机贴在耳边，正在通话中。男人的表情开始持续是微笑，最后大笑起来。在通话过程中，他偶尔会微笑着露出牙齿。他的西装内搭是一件黑色的毛衣套白色的衬衫。他的动作流畅自然，手指轻轻握住手机，姿态放松而自信。这个视频的背景是透明的。整体发灰。,cache/2507vae_761,104,60,21
fgr/DVM_train_0064_0.mp4,pha/DVM_train_0064_0.mp4,整体发灰。一个透明的水珠在画面中央，水珠内部反射出柔和的光线。水珠微微颤动，表面泛起细小的波纹，边缘处呈现淡淡的蓝色。水珠中央的光斑随着颤动轻轻闪烁，周围环绕着一圈细腻的水纹。背景是透明的。特效风格。近景。,cache/2507vae_764,104,60,12
fgr/DVM_train_0064_0.mp4,pha/DVM_train_0064_0.mp4,整体发灰。近景。一个透明的水球悬浮在空中。它表面光滑，反射着光线。水球的表面不断有轻微的波动。水球的形状略微不规则。水球的颜色是透明的，内部可以看到一些光线的折射和反射。水球的表面有一些细微的波纹。水球在旋转的过程中，光线在它的表面形成了各种各样的光影效果。这个视频的背景是透明的。特效风格。,cache/2507vae_765,104,60,12
fgr/VideoMatte240K_train_0191_2.mp4,pha/VideoMatte240K_train_0191_2.mp4,整体发灰。一位女士站在画面中央，穿着灰色夹克，夹克上有黑色的装饰。她的头发是棕色的，披散在肩上。她右手微微抬起，手指弯曲，左手自然地放在腹部，靠着右手的手腕。她的表情眼睛睁大，嘴巴微张。随后，她双手放下，自然交叉在身前，面带微笑。背景是透明的。真实风格。中景。,cache/2507vae_766,104,60,14
fgr/VideoMatte240K_train_0191_2.mp4,pha/VideoMatte240K_train_0191_2.mp4,整体发灰。中景。一位女士站在画面中央，她有着一头棕色的长发，穿着一件灰色的夹克，夹克上有黑色的装饰线条和纽扣。她的下身穿着黑色的裤子。女士的右手抬起，手指微微弯曲，做着指向的动作。她的左手自然下垂，手指轻轻触碰着右手腕。她的眼神专注，嘴角微微上扬。接着，她面向前方，她的双手自然下垂交叉于身前。这个视频的背景是透明的。真实风格。,cache/2507vae_767,104,60,14
fgr/250812_all_mp4_10_32_123_1.mp4,pha/250812_all_mp4_10_32_123_1.mp4,特效风格。近景。一只蝴蝶在飞翔。翅膀上有橙色和蓝色的图案，边缘点缀着白色的小点。身体是深棕色的。翅膀轻轻扇动。蝴蝶的姿态不断变化，时而展开翅膀，时而微微收拢。背景是透明的。整体发灰。,cache/2507vae_768,104,60,15
fgr/250812_all_mp4_10_32_123_1.mp4,pha/250812_all_mp4_10_32_123_1.mp4,特效风格。近景。一只蝴蝶在空中翩翩起舞。它的翅膀展开，呈现出美丽的橙色和蓝色，点缀着白色的小斑点。蝴蝶的身体细长，颜色为棕色。它轻轻扇动翅膀。它的翅膀在光线的照射下，闪烁着柔和的光芒。这个视频的背景是透明的。整体发灰。,cache/2507vae_769,104,60,15
fgr/250812_all_mp4_25_32_154_0.mp4,pha/250812_all_mp4_25_32_154_0.mp4,整体发灰。近景。特效风格。一个透明的球体在画面中央缓缓旋转。球体内有几缕淡淡的白色烟雾在飘动，烟雾时而聚集，时而散开。球体内部还有一些细小的白色气泡，它们在球体内部缓缓上升或下沉。球体的边缘发出柔和的白光，光线在球体表面轻轻波动。这个视频的背景是透明的。,cache/2507vae_770,104,60,21
fgr/250812_all_mp4_25_32_154_0.mp4,pha/250812_all_mp4_25_32_154_0.mp4,一个透明的水球在画面中央缓缓晃动。水球内部有几颗小小的气泡，随着水球的晃动轻轻浮动。水球的边缘微微扭曲，反射出柔和的光线。水球的表面有细微的波纹。水球的颜色清澈透明。水球晃动时，内部的气泡也随之上下跳动。水球的形状随着晃动而不断变化，时而圆润，时而略显不规则。水球的表面反射出周围的光线，形成斑斓的光影效果。水球的晃动节奏缓慢而有节奏。水球的内部气泡也在轻轻旋转。水球的边缘在晃动中微微泛出蓝光。背景是透明的。特效风格。近景。整体发灰。,cache/2507vae_771,104,60,21
fgr/VideoMatte240K_train_0364_0.mp4,pha/VideoMatte240K_train_0364_0.mp4,一个女孩戴着白色帽子，穿着黄色裙子，金色长发披肩。她戴着一副黄色圆形太阳镜，双手高举，手指轻轻摆动。随后，她双手放低，身体微微前倾，然后迅速转身，头发随风飘扬。她双手抬起，调整帽子，然后再次举起双手，手指做出优美的动作，身体摇摆。背景是透明的。慢放。近景。真实风格。整体发灰。,cache/2507vae_772,104,60,21
